type,policy_logps,reference_logps,rewards,lengths
chosen,-286.51812744140625,-259.6786804199219,-2.6839447021484375,128
rejected,-197.98411560058594,-173.52322387695312,-2.446089267730713,76
chosen,-180.93966674804688,-173.5767822265625,-0.7362884879112244,25
rejected,-215.26754760742188,-178.50318908691406,-3.676435947418213,13
chosen,-120.11990356445312,-72.76799011230469,-4.735191345214844,-35
rejected,-88.36505126953125,-55.14473342895508,-3.3220317363739014,-39
chosen,-223.58380126953125,-188.51651000976562,-3.5067291259765625,55
rejected,-435.01434326171875,-409.4391174316406,-2.5575225353240967,180
chosen,-487.58447265625,-449.9352722167969,-3.7649199962615967,-4
rejected,-184.74981689453125,-140.84506225585938,-4.390475749969482,-124
chosen,-156.60882568359375,-111.76276397705078,-4.4846062660217285,34
rejected,-107.36534118652344,-89.09710693359375,-1.8268234729766846,48
chosen,-480.0845947265625,-430.29638671875,-4.97882080078125,0
rejected,-200.48141479492188,-167.62789916992188,-3.285351514816284,-146
chosen,-680.8575439453125,-613.62255859375,-6.723498821258545,0
rejected,-518.4458618164062,-477.5627746582031,-4.088308811187744,0
chosen,-79.61184692382812,-37.93930435180664,-4.167254447937012,-107
rejected,-288.28662109375,-256.69622802734375,-3.159039258956909,20
chosen,-83.44937133789062,-64.9696273803711,-1.847974419593811,-277
rejected,-138.75466918945312,-111.23699951171875,-2.7517669200897217,-255
chosen,-222.38323974609375,-172.71380615234375,-4.966943264007568,-52
rejected,-83.4762191772461,-45.455101013183594,-3.802111864089966,-114
chosen,-40.67198944091797,-35.05131149291992,-0.5620678067207336,12
rejected,-107.06929779052734,-79.33872985839844,-2.773056745529175,11
chosen,-233.61260986328125,-198.8023223876953,-3.4810287952423096,86
rejected,-338.2425537109375,-298.3050537109375,-3.9937500953674316,136
chosen,-156.75013732910156,-101.28163146972656,-5.546850681304932,18
rejected,-679.7753295898438,-595.8116455078125,-8.396368980407715,215
chosen,-68.96674346923828,-47.47798156738281,-2.148876190185547,2
rejected,-151.76296997070312,-96.87740325927734,-5.488556861877441,16
chosen,-138.09866333007812,-102.21149444580078,-3.588716983795166,-16
rejected,-220.2586212158203,-180.37744140625,-3.9881179332733154,37
chosen,-15.387643814086914,-2.5500049591064453,-1.2837638854980469,-225
rejected,-14.12987232208252,-1.287506341934204,-1.2842366695404053,-225
chosen,-178.59640502929688,-157.65023803710938,-2.094616651535034,-36
rejected,-540.4954833984375,-466.3773193359375,-7.411816596984863,127
chosen,-80.3497085571289,-43.21649932861328,-3.7133209705352783,-6
rejected,-107.6578598022461,-51.47898864746094,-5.617887020111084,-8
chosen,-32.6182975769043,-14.998327255249023,-1.761997103691101,-330
rejected,-69.10943603515625,-24.303176879882812,-4.480626106262207,-325
chosen,-359.44921875,-313.304931640625,-4.614428997039795,132
rejected,-150.5399627685547,-111.31378936767578,-3.9226174354553223,49
chosen,-97.07301330566406,-34.865596771240234,-6.2207417488098145,-102
rejected,-139.21966552734375,-67.32926940917969,-7.189039707183838,-77
chosen,-14.419885635375977,-10.691230773925781,-0.3728654980659485,-204
rejected,-55.403350830078125,-19.51344108581543,-3.5889909267425537,-204
chosen,-402.57464599609375,-377.31915283203125,-2.5255494117736816,140
rejected,-115.04236602783203,-85.29686737060547,-2.9745500087738037,20
chosen,-46.3980712890625,-30.553783416748047,-1.5844287872314453,-85
rejected,-65.6719970703125,-59.41471862792969,-0.6257278323173523,-72
chosen,-91.19926452636719,-39.44581604003906,-5.175344944000244,-94
rejected,-190.24551391601562,-129.641357421875,-6.060415744781494,-34
chosen,-141.96725463867188,-109.82232666015625,-3.2144927978515625,24
rejected,-327.4618835449219,-279.78143310546875,-4.768044948577881,113
chosen,-58.20551681518555,-35.194393157958984,-2.301112413406372,-74
rejected,-37.35551071166992,-23.46950340270996,-1.3886007070541382,-77
chosen,-144.28375244140625,-94.20963287353516,-5.007411956787109,-5
rejected,-201.76930236816406,-135.94908142089844,-6.582022190093994,16
chosen,-79.87498474121094,-31.517648696899414,-4.835733890533447,-54
rejected,-110.19841003417969,-60.086612701416016,-5.0111799240112305,-44
chosen,-94.67269134521484,-47.43294143676758,-4.72397518157959,-24
rejected,-100.71395111083984,-54.012290954589844,-4.670166015625,-23
chosen,-102.46324157714844,-79.10902404785156,-2.3354218006134033,-284
rejected,-66.09903717041016,-50.74483871459961,-1.5354198217391968,-289
chosen,-320.2255859375,-269.29864501953125,-5.092694282531738,-139
rejected,-394.3304443359375,-362.0587158203125,-3.2271728515625,-84
chosen,-53.68077850341797,-26.72275161743164,-2.695802688598633,-126
rejected,-48.204551696777344,-21.200307846069336,-2.7004244327545166,-130
chosen,-390.1082763671875,-347.17169189453125,-4.29365873336792,-163
rejected,-245.6373291015625,-220.21034240722656,-2.542698621749878,-210
chosen,-90.9375,-23.9460506439209,-6.6991448402404785,-64
rejected,-331.9866943359375,-265.73712158203125,-6.62495756149292,107
chosen,-157.50579833984375,-125.48310852050781,-3.2022690773010254,-205
rejected,-88.88215637207031,-46.75987243652344,-4.212228298187256,-219
chosen,-198.2034912109375,-164.01455688476562,-3.418893575668335,65
rejected,-319.24493408203125,-264.5614929199219,-5.468344211578369,96
chosen,-59.93722915649414,-35.22868347167969,-2.4708545207977295,-12
rejected,-93.11935424804688,-23.295087814331055,-6.982426643371582,-17
chosen,-439.22467041015625,-399.56573486328125,-3.965893507003784,-78
rejected,-725.5491943359375,-659.1231689453125,-6.642602443695068,20
chosen,-48.8507080078125,-30.110580444335938,-1.87401282787323,-81
rejected,-135.05018615722656,-100.97702026367188,-3.4073166847229004,-51
chosen,-196.30384826660156,-170.6207733154297,-2.568307638168335,73
rejected,-129.72628784179688,-108.0523681640625,-2.1673920154571533,52
chosen,-115.20947265625,-74.90306854248047,-4.030640602111816,-190
rejected,-270.06390380859375,-195.6990203857422,-7.436488628387451,-103
chosen,-110.7287826538086,-80.92284393310547,-2.9805939197540283,-80
rejected,-57.818782806396484,-20.084171295166016,-3.773461103439331,-90
chosen,-201.91973876953125,-169.11573791503906,-3.280400037765503,-37
rejected,-151.00390625,-122.16188049316406,-2.884202718734741,-45
chosen,-225.34483337402344,-179.49679565429688,-4.584804058074951,-146
rejected,-239.7813720703125,-172.87936401367188,-6.6902008056640625,-179
chosen,-196.57412719726562,-149.72039794921875,-4.685372829437256,54
rejected,-231.26998901367188,-216.48495483398438,-1.4785034656524658,76
chosen,-117.4483642578125,-69.91787719726562,-4.753048896789551,13
rejected,-80.35520935058594,-16.587270736694336,-6.37679386138916,-7
chosen,-27.512920379638672,-2.098639726638794,-2.5414280891418457,-364
rejected,-23.398418426513672,-2.202747106552124,-2.1195671558380127,-364
chosen,-349.1033020019531,-312.23785400390625,-3.686544895172119,-110
rejected,-357.91876220703125,-307.3223571777344,-5.059640407562256,-157
chosen,-77.60735321044922,-66.27083587646484,-1.1336517333984375,-74
rejected,-268.1853942871094,-218.89566040039062,-4.92897367477417,16
chosen,-100.6971664428711,-80.03111267089844,-2.06660532951355,-39
rejected,-168.85366821289062,-128.5395050048828,-4.031416416168213,3
chosen,-176.73855590820312,-140.17984008789062,-3.655871629714966,-138
rejected,-321.68817138671875,-271.92657470703125,-4.976159572601318,-64
chosen,-75.14804077148438,-45.18185806274414,-2.9966182708740234,-150
rejected,-100.80975341796875,-50.54347610473633,-5.026628017425537,-157
chosen,-107.26423645019531,-69.72433471679688,-3.7539901733398438,-162
rejected,-70.71322631835938,-39.56267547607422,-3.1150550842285156,-86
chosen,-124.89315032958984,-93.37920379638672,-3.1513946056365967,-165
rejected,-182.81619262695312,-143.28944396972656,-3.9526748657226562,-134
chosen,-81.85462188720703,-29.935752868652344,-5.191886901855469,-70
rejected,-248.8341064453125,-140.98764038085938,-10.784646987915039,-16
chosen,-67.9061050415039,-56.56526565551758,-1.1340839862823486,-166
rejected,-94.76258087158203,-74.87115478515625,-1.989142656326294,-134
chosen,-86.78400421142578,-57.1643180847168,-2.9619686603546143,13
rejected,-97.43006134033203,-54.13955307006836,-4.3290510177612305,13
chosen,-203.79966735839844,-151.84786987304688,-5.1951799392700195,-162
rejected,-135.47987365722656,-82.67195892333984,-5.280791759490967,-184
chosen,-22.74228286743164,-9.94360065460205,-1.279868245124817,-269
rejected,-56.5322380065918,-8.452896118164062,-4.807934284210205,-264
chosen,-171.96817016601562,-153.125244140625,-1.8842926025390625,-148
rejected,-281.28961181640625,-247.83990478515625,-3.344970703125,-150
chosen,-403.4908447265625,-354.4730224609375,-4.901782512664795,0
rejected,-114.28208923339844,-64.44759368896484,-4.983449459075928,-203
chosen,-34.584693908691406,-5.739140033721924,-2.8845555782318115,-6
rejected,-45.12801742553711,-13.515414237976074,-3.1612603664398193,-4
chosen,-54.55913543701172,-5.371384620666504,-4.9187750816345215,-11
rejected,-57.510528564453125,-7.769746780395508,-4.97407865524292,-11
chosen,-98.34495544433594,-69.75164794921875,-2.859330892562866,-66
rejected,-70.83675384521484,-49.15898895263672,-2.167776584625244,-75
chosen,-603.2836303710938,-562.987060546875,-4.029656887054443,88
rejected,-107.65922546386719,-82.13087463378906,-2.55283522605896,-122
chosen,-470.67376708984375,-426.9815368652344,-4.369223117828369,177
rejected,-247.83721923828125,-210.29689025878906,-3.754032850265503,70
chosen,-100.77934265136719,-45.66404724121094,-5.511529445648193,-18
rejected,-130.5061798095703,-68.92456817626953,-6.158161163330078,-16
chosen,-36.603912353515625,-7.322722434997559,-2.928118944168091,-7
rejected,-129.13841247558594,-91.06486511230469,-3.807354688644409,43
chosen,-54.242759704589844,-33.6130256652832,-2.0629734992980957,-194
rejected,-113.49324035644531,-103.03679656982422,-1.0456444025039673,-153
chosen,-54.564849853515625,-25.887359619140625,-2.867748975753784,-4
rejected,-46.97292709350586,-6.701313018798828,-4.027161598205566,-9
chosen,-72.8964614868164,-44.61301803588867,-2.8283443450927734,-71
rejected,-62.18307113647461,-26.884489059448242,-3.529858350753784,-94
chosen,-78.03086853027344,-27.066967010498047,-5.096390247344971,-73
rejected,-136.36297607421875,-102.02218627929688,-3.4340789318084717,-28
chosen,-48.11536407470703,-27.278377532958984,-2.0836987495422363,-13
rejected,-182.28988647460938,-117.06370544433594,-6.522618293762207,29
chosen,-228.43702697753906,-187.21310424804688,-4.122392177581787,17
rejected,-175.79489135742188,-137.70849609375,-3.8086395263671875,-18
chosen,-163.1753692626953,-125.5576171875,-3.761775255203247,-192
rejected,-179.2509765625,-139.20095825195312,-4.005002021789551,-165
chosen,-100.96967315673828,-89.24028015136719,-1.1729393005371094,-244
rejected,-56.49247741699219,-37.27114486694336,-1.9221333265304565,-282
chosen,-290.7000732421875,-222.11929321289062,-6.8580780029296875,28
rejected,-317.2607421875,-199.65223693847656,-11.76085090637207,11
chosen,-150.72828674316406,-131.89796447753906,-1.883032202720642,-203
rejected,-341.47808837890625,-285.55499267578125,-5.592309474945068,-123
chosen,-48.18572235107422,-24.12920379638672,-2.405651807785034,-94
rejected,-130.72169494628906,-92.97697448730469,-3.7744719982147217,-67
chosen,-97.90299987792969,-59.260459899902344,-3.8642539978027344,-31
rejected,-71.2109375,-42.79139709472656,-2.841953992843628,-234
chosen,-555.5263671875,-515.1297607421875,-4.039660930633545,-10
rejected,-195.43348693847656,-172.8942108154297,-2.253927707672119,-186
chosen,-145.20095825195312,-102.99273681640625,-4.220822334289551,-97
rejected,-185.50428771972656,-155.628662109375,-2.987562656402588,-76
chosen,-155.6483154296875,-124.8945083618164,-3.075380802154541,-31
rejected,-140.83950805664062,-93.5685043334961,-4.727100372314453,-46
chosen,-221.16610717773438,-147.90380859375,-7.326230049133301,-92
rejected,-160.99929809570312,-105.55599975585938,-5.54433012008667,-114
chosen,-18.93635368347168,-1.289052128791809,-1.7647300958633423,-292
rejected,-18.93635368347168,-1.289052128791809,-1.7647300958633423,-292
chosen,-393.7102966308594,-340.9205322265625,-5.2789764404296875,101
rejected,-309.1639099121094,-283.405517578125,-2.5758392810821533,52
chosen,-116.82366943359375,-90.36759185791016,-2.6456077098846436,-14
rejected,-315.6480407714844,-290.3053283691406,-2.534271240234375,161
chosen,-171.28025817871094,-154.12066650390625,-1.7159591913223267,-102
rejected,-106.98483276367188,-43.90974044799805,-6.307509422302246,-154
chosen,-303.3325500488281,-256.67413330078125,-4.665841579437256,-157
rejected,-266.0826416015625,-217.95782470703125,-4.812481880187988,-178
chosen,-160.26504516601562,-91.10736846923828,-6.915767669677734,-5
rejected,-82.84088897705078,-30.209775924682617,-5.263111114501953,-30
chosen,-275.27679443359375,-238.44326782226562,-3.6833527088165283,-107
rejected,-558.4118041992188,-470.7589416503906,-8.765286445617676,48
chosen,-39.405452728271484,-19.959142684936523,-1.9446309804916382,-167
rejected,-46.43028259277344,-20.58237075805664,-2.5847911834716797,-166
chosen,-74.31343078613281,-22.926971435546875,-5.138646125793457,-100
rejected,-171.67892456054688,-132.43447875976562,-3.9244446754455566,-50
chosen,-73.94361114501953,-34.74624252319336,-3.919736862182617,-173
rejected,-163.29840087890625,-119.94244384765625,-4.335595607757568,-119
chosen,-60.269920349121094,-28.12521743774414,-3.214470386505127,-3
rejected,-80.28684997558594,-31.497438430786133,-4.878941535949707,9
chosen,-155.36590576171875,-79.20333862304688,-7.6162567138671875,15
rejected,-55.30836486816406,-17.806011199951172,-3.7502353191375732,-10
chosen,-78.98230743408203,-19.516887664794922,-5.946542263031006,-161
rejected,-164.76136779785156,-129.6670379638672,-3.5094330310821533,-117
chosen,-247.99111938476562,-227.4751434326172,-2.0515975952148438,-41
rejected,-156.83477783203125,-121.03239440917969,-3.5802383422851562,-75
chosen,-148.8604736328125,-117.0555419921875,-3.180493116378784,-97
rejected,-161.86309814453125,-131.04978942871094,-3.0813310146331787,-88
chosen,-146.44863891601562,-113.92134857177734,-3.2527291774749756,-59
rejected,-128.7227020263672,-100.4380111694336,-2.8284690380096436,-62
chosen,-137.58106994628906,-94.66655731201172,-4.291451454162598,-73
rejected,-231.3074951171875,-202.9072723388672,-2.840022325515747,-9
chosen,-333.65985107421875,-315.41021728515625,-1.8249634504318237,-37
rejected,-494.3213195800781,-466.269287109375,-2.8052031993865967,0
chosen,-548.9252319335938,-488.5663757324219,-6.035885810852051,224
rejected,-192.2610626220703,-119.02377319335938,-7.323729038238525,29
chosen,-137.78329467773438,-90.42703247070312,-4.735626220703125,-154
rejected,-75.03323364257812,-12.618108749389648,-6.241512298583984,-201
chosen,-123.9182357788086,-92.25729370117188,-3.1660943031311035,-367
rejected,-114.04456329345703,-66.55699157714844,-4.748757362365723,-382
chosen,-98.644775390625,-51.19503402709961,-4.744974136352539,-89
rejected,-90.83235168457031,-61.78673553466797,-2.904561758041382,-71
chosen,-128.64401245117188,-104.10403442382812,-2.453997850418091,-241
rejected,-92.69522094726562,-31.5980167388916,-6.109720706939697,-277
chosen,-205.8069610595703,-126.3868637084961,-7.942009925842285,-110
rejected,-126.17584228515625,-43.92467498779297,-8.225116729736328,-136
chosen,-138.78643798828125,-122.48100280761719,-1.63054358959198,50
rejected,-104.6767578125,-82.39640808105469,-2.2280349731445312,37
chosen,-82.2082290649414,-21.590473175048828,-6.0617756843566895,-73
rejected,-146.08087158203125,-78.51918029785156,-6.756169319152832,-40
chosen,-80.95195007324219,-51.82660675048828,-2.912534475326538,-156
rejected,-66.14547729492188,-10.285463333129883,-5.586001873016357,-178
chosen,-38.184974670410156,-9.587071418762207,-2.859790563583374,-150
rejected,-71.86946105957031,-36.23979187011719,-3.56296706199646,-144
chosen,-62.71840286254883,-22.012510299682617,-4.070589542388916,-2
rejected,-79.99560546875,-9.423956871032715,-7.057164669036865,-7
chosen,-97.10578918457031,-57.432403564453125,-3.9673385620117188,-4
rejected,-71.53919982910156,-24.71035385131836,-4.682884693145752,-13
chosen,-78.58464813232422,-40.80844497680664,-3.777620315551758,-62
rejected,-77.49946594238281,-26.77737808227539,-5.072208881378174,-70
chosen,-186.62777709960938,-167.98260498046875,-1.8645172119140625,82
rejected,-243.56796264648438,-206.70089721679688,-3.68670654296875,80
chosen,-72.85968017578125,-31.067127227783203,-4.179255485534668,3
rejected,-93.83012390136719,-43.98323059082031,-4.984689235687256,8
chosen,-177.3602294921875,-143.2107696533203,-3.4149460792541504,-120
rejected,-121.21302795410156,-64.3316421508789,-5.688138484954834,-151
chosen,-160.54888916015625,-116.61117553710938,-4.393771648406982,6
rejected,-112.45909118652344,-55.60167694091797,-5.685741424560547,-9
chosen,-133.34066772460938,-93.36572265625,-3.9974944591522217,24
rejected,-44.11126708984375,-14.30484676361084,-2.980642080307007,-21
chosen,-77.38697814941406,-42.56843948364258,-3.48185396194458,-132
rejected,-187.48019409179688,-102.62023162841797,-8.48599624633789,-109
chosen,-73.6900634765625,-30.298992156982422,-4.339107036590576,-36
rejected,-56.665191650390625,-3.62203049659729,-5.30431604385376,-48
chosen,-234.9239044189453,-217.36373901367188,-1.7560166120529175,-125
rejected,-246.52809143066406,-217.8994903564453,-2.8628602027893066,-111
chosen,-279.65679931640625,-222.90785217285156,-5.6748948097229,-131
rejected,-95.26300048828125,-62.317386627197266,-3.2945613861083984,-190
chosen,-250.64132690429688,-200.55435180664062,-5.008697509765625,85
rejected,-229.2130584716797,-196.24942016601562,-3.2963638305664062,98
chosen,-110.1500244140625,-55.806236267089844,-5.4343791007995605,-164
rejected,-82.12584686279297,-27.003538131713867,-5.51223087310791,-181
chosen,-116.40830993652344,-64.63204193115234,-5.177627086639404,18
rejected,-191.8217315673828,-114.23896789550781,-7.758276462554932,29
chosen,-25.47339630126953,-16.88123321533203,-0.8592163324356079,-138
rejected,-47.42955780029297,-28.15656852722168,-1.927298903465271,-128
chosen,-74.81227111816406,-57.18953323364258,-1.7622737884521484,-163
rejected,-74.53196716308594,-21.100542068481445,-5.343142986297607,-188
chosen,-100.09364318847656,-49.42745590209961,-5.066618919372559,-87
rejected,-253.3494873046875,-177.42027282714844,-7.592921733856201,-24
chosen,-36.523841857910156,-25.780916213989258,-1.074292540550232,-35
rejected,-52.2431640625,-11.1910400390625,-4.105212688446045,-45
chosen,-140.9583740234375,-113.49474334716797,-2.7463631629943848,43
rejected,-108.65331268310547,-43.448333740234375,-6.520497798919678,-1
chosen,-65.70756530761719,-47.324398040771484,-1.838316798210144,-152
rejected,-43.17839050292969,-35.914039611816406,-0.726435124874115,-161
chosen,-247.71246337890625,-216.42141723632812,-3.1291046142578125,-127
rejected,-405.44085693359375,-369.22772216796875,-3.6213135719299316,-62
chosen,-104.52734375,-45.130104064941406,-5.939723968505859,20
rejected,-93.3038330078125,-35.70906448364258,-5.759477138519287,0
chosen,-66.05604553222656,-42.59396743774414,-2.346207857131958,19
rejected,-50.41387939453125,-18.92809295654297,-3.148578643798828,-3
chosen,-303.4193115234375,-281.0230712890625,-2.2396240234375,-126
rejected,-237.51663208007812,-187.38323974609375,-5.013339519500732,-209
chosen,-79.61007690429688,-30.849441528320312,-4.876063823699951,-43
rejected,-203.830322265625,-147.5471649169922,-5.6283159255981445,10
chosen,-240.87728881835938,-212.88319396972656,-2.7994096279144287,115
rejected,-131.7498321533203,-94.73445129394531,-3.7015380859375,48
chosen,-47.51188278198242,-7.033898830413818,-4.0477986335754395,-55
rejected,-380.68402099609375,-299.85595703125,-8.082806587219238,110
chosen,-48.36419677734375,-10.512293815612793,-3.7851903438568115,-139
rejected,-80.58064270019531,-28.809965133666992,-5.177067756652832,-137
chosen,-301.6611328125,-284.2449035644531,-1.7416229248046875,-134
rejected,-177.50677490234375,-145.31005859375,-3.2196717262268066,-175
chosen,-122.27684020996094,-102.12466430664062,-2.0152175426483154,-356
rejected,-17.05562973022461,-2.0468645095825195,-1.500876545906067,-392
chosen,-155.05673217773438,-135.45675659179688,-1.959997534751892,69
rejected,-162.0929718017578,-146.370361328125,-1.572261095046997,59
chosen,-70.70021057128906,-32.03584671020508,-3.86643648147583,-5
rejected,-171.38656616210938,-153.4502716064453,-1.79362952709198,61
chosen,-79.521484375,-49.03199768066406,-3.0489487648010254,-27
rejected,-33.63474655151367,-10.307808876037598,-2.3326938152313232,-36
chosen,-152.72128295898438,-140.99171447753906,-1.1729568243026733,82
rejected,-94.57561492919922,-73.98436737060547,-2.059124708175659,36
chosen,-202.140625,-179.9825897216797,-2.215803623199463,17
rejected,-243.57357788085938,-208.612060546875,-3.4961516857147217,19
chosen,-192.04718017578125,-151.61871337890625,-4.0428466796875,-104
rejected,-173.52149963378906,-128.84986877441406,-4.4671630859375,-119
chosen,-53.64903259277344,-35.69819641113281,-1.7950836420059204,-66
rejected,-45.264469146728516,-16.75632667541504,-2.8508143424987793,-77
chosen,-175.01193237304688,-141.95526123046875,-3.3056671619415283,-202
rejected,-197.51156616210938,-168.757568359375,-2.8753998279571533,-204
chosen,-166.42013549804688,-138.26007080078125,-2.8160064220428467,-277
rejected,-217.15896606445312,-183.09727478027344,-3.4061691761016846,-261
chosen,-93.21460723876953,-58.08277893066406,-3.5131828784942627,-71
rejected,-131.236328125,-67.97779846191406,-6.325852870941162,-77
chosen,-222.2457275390625,-188.3089599609375,-3.3936767578125,23
rejected,-70.3897705078125,-8.270942687988281,-6.211883068084717,-82
chosen,-72.12347412109375,-49.57615280151367,-2.254732131958008,-26
rejected,-303.10150146484375,-255.06344604492188,-4.803805828094482,48
chosen,-121.64273071289062,-82.21233367919922,-3.943039655685425,-135
rejected,-223.2366485595703,-178.63462829589844,-4.460202217102051,-73
chosen,-258.122802734375,-220.23916625976562,-3.7883636951446533,89
rejected,-309.1708679199219,-262.69378662109375,-4.647708415985107,159
chosen,-203.37423706054688,-170.87481689453125,-3.2499420642852783,-167
rejected,-212.89892578125,-173.69593811035156,-3.9202988147735596,-173
chosen,-219.6800537109375,-139.412109375,-8.02679443359375,-239
rejected,-381.772216796875,-320.055908203125,-6.171630859375,-128
chosen,-156.08401489257812,-116.4794921875,-3.9604523181915283,-196
rejected,-241.17491149902344,-192.86839294433594,-4.830651760101318,-114
chosen,-141.35450744628906,-110.48931884765625,-3.0865190029144287,-20
rejected,-180.55294799804688,-141.75857543945312,-3.879437208175659,11
chosen,-120.51763153076172,-94.3536605834961,-2.6163971424102783,-13
rejected,-76.92134857177734,-26.909709930419922,-5.001163959503174,-65
chosen,-88.41463470458984,-76.0848617553711,-1.232977271080017,-211
rejected,-105.37339782714844,-74.828857421875,-3.0544540882110596,-245
chosen,-78.91067504882812,-60.571434020996094,-1.8339241743087769,-214
rejected,-154.5301513671875,-110.43365478515625,-4.409649848937988,-210
chosen,-53.397560119628906,-23.018569946289062,-3.0378990173339844,-63
rejected,-79.70414733886719,-49.9294319152832,-2.9774715900421143,-54
chosen,-218.89556884765625,-189.37600708007812,-2.951956272125244,119
rejected,-117.48706817626953,-54.72898864746094,-6.275807857513428,13
chosen,-79.58468627929688,-28.592369079589844,-5.099231719970703,-11
rejected,-67.47993469238281,-31.361766815185547,-3.611816883087158,-12
chosen,-43.500465393066406,-20.558256149291992,-2.2942209243774414,-96
rejected,-118.10662841796875,-45.66872024536133,-7.243791103363037,-80
chosen,-122.21146392822266,-86.94993591308594,-3.5261528491973877,24
rejected,-354.8003234863281,-322.2673034667969,-3.2533020973205566,98
chosen,-109.27049255371094,-58.398006439208984,-5.087248802185059,32
rejected,-106.6511459350586,-42.37085723876953,-6.4280290603637695,-1
chosen,-69.9305191040039,-42.880619049072266,-2.7049901485443115,-254
rejected,-60.737388610839844,-16.931583404541016,-4.380580425262451,-273
chosen,-142.1583251953125,-125.39338684082031,-1.6764938831329346,-177
rejected,-45.67829132080078,-20.63536834716797,-2.5042922496795654,-290
chosen,-173.82525634765625,-139.0038299560547,-3.482142686843872,-167
rejected,-236.01620483398438,-216.84664916992188,-1.916955590248108,-134
chosen,-48.90013122558594,-30.722965240478516,-1.8177165985107422,-131
rejected,-89.03459167480469,-58.43544387817383,-3.0599148273468018,-120
chosen,-188.99740600585938,-134.14834594726562,-5.484906196594238,3
rejected,-75.5438461303711,-38.03194046020508,-3.751190662384033,-36
chosen,-248.3273468017578,-231.36412048339844,-1.6963226795196533,-96
rejected,-450.4508972167969,-403.8578796386719,-4.6593017578125,0
chosen,-98.5975341796875,-84.07127380371094,-1.45262610912323,24
rejected,-287.6502990722656,-232.62240600585938,-5.502789497375488,96
chosen,-99.52605438232422,-47.317909240722656,-5.2208147048950195,-333
rejected,-320.95123291015625,-264.06317138671875,-5.688806056976318,-238
chosen,-150.42111206054688,-86.53849029541016,-6.3882622718811035,-30
rejected,-69.30646514892578,-40.05142593383789,-2.925503969192505,-44
chosen,-65.54499816894531,-9.368147850036621,-5.617684841156006,-150
rejected,-65.65790557861328,-5.673445224761963,-5.998445987701416,-148
chosen,-83.43309020996094,-50.65839767456055,-3.2774693965911865,-18
rejected,-67.28467559814453,-11.901786804199219,-5.5382890701293945,-29
chosen,-164.81411743164062,-103.95918273925781,-6.085493564605713,20
rejected,-211.2391815185547,-125.00682067871094,-8.623236656188965,39
chosen,-25.474098205566406,-9.984312057495117,-1.5489786863327026,-1
rejected,-98.69314575195312,-35.12995910644531,-6.356318950653076,6
chosen,-31.584793090820312,-4.808366775512695,-2.677642583847046,-24
rejected,-62.88725662231445,-18.024085998535156,-4.486317157745361,-17
chosen,-82.04866027832031,-53.34735870361328,-2.8701303005218506,-214
rejected,-186.10604858398438,-168.26136779785156,-1.7844680547714233,-149
chosen,-249.78541564941406,-175.47744750976562,-7.430797100067139,-62
rejected,-195.11289978027344,-160.68820190429688,-3.442469835281372,-55
chosen,-97.61898803710938,-31.990177154541016,-6.5628814697265625,-24
rejected,-68.76748657226562,-18.373767852783203,-5.039371967315674,-37
chosen,-118.00717163085938,-98.64031219482422,-1.9366859197616577,-42
rejected,-102.62986755371094,-67.56626892089844,-3.506359815597534,-76
chosen,-253.66561889648438,-219.60296630859375,-3.4062652587890625,-116
rejected,-286.3685302734375,-253.8406982421875,-3.2527832984924316,-103
chosen,-94.62481689453125,-38.56985855102539,-5.605495929718018,-31
rejected,-63.660301208496094,-36.73126220703125,-2.692903995513916,-15
chosen,-124.29246520996094,-113.79489135742188,-1.0497573614120483,-239
rejected,-55.718345642089844,-48.27488708496094,-0.7443458437919617,-266
chosen,-182.24349975585938,-162.88986206054688,-1.93536376953125,-130
rejected,-135.37486267089844,-90.34278869628906,-4.503207683563232,-199
chosen,-81.85316467285156,-59.22880554199219,-2.2624359130859375,-87
rejected,-67.42478942871094,-63.231590270996094,-0.41931992769241333,-70
chosen,-71.54066467285156,-56.75684356689453,-1.4783821105957031,-44
rejected,-101.95378112792969,-54.85883331298828,-4.7094950675964355,-68
chosen,-61.7011604309082,-31.825361251831055,-2.9875800609588623,-13
rejected,-111.42989349365234,-64.96367645263672,-4.6466217041015625,-6
chosen,-32.52271270751953,-19.099424362182617,-1.3423289060592651,-106
rejected,-52.140743255615234,-15.581087112426758,-3.655965566635132,-111
chosen,-38.2852668762207,-26.616146087646484,-1.1669120788574219,-209
rejected,-39.4454231262207,-7.982654571533203,-3.1462769508361816,-109
chosen,-242.20066833496094,-201.1278533935547,-4.107281684875488,101
rejected,-165.52650451660156,-141.05096435546875,-2.447554111480713,44
chosen,-166.5899658203125,-120.64405822753906,-4.594590663909912,42
rejected,-82.99523162841797,-23.471532821655273,-5.952369689941406,-1
chosen,-18.020217895507812,-2.577723264694214,-1.544249415397644,-340
rejected,-80.4476547241211,-46.35292053222656,-3.409473419189453,-314
chosen,-78.37283325195312,-13.789992332458496,-6.4582839012146,-311
rejected,-112.58409118652344,-74.876220703125,-3.770787000656128,-290
chosen,-334.3045654296875,-287.1492004394531,-4.715536594390869,101
rejected,-207.19287109375,-175.02777099609375,-3.216510057449341,61
chosen,-187.8301239013672,-153.17422485351562,-3.465590000152588,83
rejected,-227.99874877929688,-178.63296508789062,-4.936578273773193,54
chosen,-183.36553955078125,-172.39498901367188,-1.0970550775527954,-149
